Year	Month	Speaker	Title	MP3
1981	10	Marian R. Boyer	Relief Society in Welfare	http://media2.ldscdn.org/assets/general-relief-society-meeting/1981-general-relief-society-meeting/1981-09-0040-marian-r-boyer-64k-eng.mp3
1981	10	N. Eldon Tanner	Remember Who You Are	http://media2.ldscdn.org/assets/general-conference/october-1981-general-conference/1981-10-5070-president-n-eldon-tanner-64k-eng.mp3
1981	10	William R. Bradford	Sanctification through Missionary Service	http://media2.ldscdn.org/assets/general-conference/october-1981-general-conference/1981-10-4020-elder-william-r-bradford-64k-eng.mp3
1981	10	Paul H. Dunn	Teach the Why	http://media2.ldscdn.org/assets/general-conference/october-1981-general-conference/1981-10-5040-elder-paul-h-dunn-64k-eng.mp3
1981	10	Boyd K. Packer	The Aaronic Priesthood	http://media2.ldscdn.org/assets/general-conference/october-1981-general-conference/1981-10-3010-elder-boyd-k-packer-64k-eng.mp3
1981	10	James E. Faust	The Expanding Inheritance from Joseph Smith	http://media2.ldscdn.org/assets/general-conference/october-1981-general-conference/1981-10-5060-elder-james-e-faust-64k-eng.mp3
1981	10	Ezra Taft Benson	The Honored Place of Woman	http://media2.ldscdn.org/assets/general-relief-society-meeting/1981-general-relief-society-meeting/1981-09-0050-president-ezra-taft-benson-64k-eng.mp3
1981	10	Adney Y. Komatsu	The Light of the Gospel	http://media2.ldscdn.org/assets/general-conference/october-1981-general-conference/1981-10-2030-elder-adney-y-komatsu-64k-eng.mp3
1981	10	Elder Angel Abrea	The Little Things and Eternal Life	http://media2.ldscdn.org/assets/general-conference/october-1981-general-conference/1981-10-2040-elder-angel-abrea-64k-eng.mp3
1981	10	H. Burke Peterson	The Ministry of the Aaronic Priesthood Holder	http://media2.ldscdn.org/assets/general-conference/october-1981-general-conference/1981-10-3020-bishop-h-burke-peterson-64k-eng.mp3
1981	10	Marion G. Romney	The Perfect Law of Liberty	http://media2.ldscdn.org/assets/general-conference/october-1981-general-conference/1981-10-3050-president-marion-g-romney-64k-eng.mp3
1981	10	Richard G. Scott	The Plan for Happiness and Exaltation	http://media2.ldscdn.org/assets/general-conference/october-1981-general-conference/1981-10-1040-elder-richard-g-scott-64k-eng.mp3
1981	10	Dean L. Larsen	The Strength of the Kingdom Is Within	http://media2.ldscdn.org/assets/general-conference/october-1981-general-conference/1981-10-2050-elder-dean-l-larsen-64k-eng.mp3
1981	10	Gordon B. Hinckley	The Sustaining of Church Officers	http://media2.ldscdn.org/assets/general-conference/october-1981-general-conference/1981-10-1010-the-sustaining-of-church-officers-64k-eng.mp3
1981	10	Elder Charles Didier	To Follow or Not, That Is the Question	http://media2.ldscdn.org/assets/general-conference/october-1981-general-conference/1981-10-4030-elder-charles-didier-64k-eng.mp3
1981	10	L. Tom Perry	When Ye Are Prepared, Ye Shall Not Fear	http://media2.ldscdn.org/assets/general-conference/october-1981-general-conference/1981-10-3030-elder-l-tom-perry-64k-eng.mp3
1981	10	Bruce R. McConkie	Who Hath Believed Our Report?	http://media2.ldscdn.org/assets/general-conference/october-1981-general-conference/1981-10-4010-elder-bruce-r-mcconkie-64k-eng.mp3
1982	04	Neal A. Maxwell	A Brother Offended	http://media2.ldscdn.org/assets/general-conference/april-1982-general-conference/1982-04-3030-elder-neal-a-maxwell-64k-eng.mp3
1982	04	Robert L. Simpson	A Lasting Marriage	http://media2.ldscdn.org/assets/general-conference/april-1982-general-conference/1982-04-2040-elder-robert-l-simpson-64k-eng.mp3
1982	04	Dwan J. Young	An Invitation to Grow	http://media2.ldscdn.org/assets/general-womens-meeting/1982-general-womens-meeting/1982-03-7010-dwan-j-young-64k-eng.mp3
1982	04	Hugh W. Pinnock	Beginning Again	http://media2.ldscdn.org/assets/general-conference/april-1982-general-conference/1982-04-1040-elder-hugh-w-pinnock-64k-eng.mp3
1982	04	Wilford G. Edling	Church Audit Committee Report	http://media2.ldscdn.org/assets/general-conference/april-1982-general-conference/1982-04-2010-church-audit-committee-report-64k-eng.mp3
1982	04	J. Thomas Fyans	Employment Challenges in the 1980s	http://media2.ldscdn.org/assets/general-conference/april-1982-general-conference/1982-04-6030-elder-j-thomas-fyans-64k-eng.mp3
1982	04	Mark E. Petersen	Even As I Am	http://media2.ldscdn.org/assets/general-womens-meeting/1982-general-womens-meeting/1982-03-7040-elder-mark-e-petersen-64k-eng.mp3
1982	04	Gordon B. Hinckley	Five Million Members—A Milestone and Not a Summit	http://media2.ldscdn.org/assets/general-conference/april-1982-general-conference/1982-04-4010-president-gordon-b-hinckley-64k-eng.mp3
1982	04	Ronald E. Poelman	God’s Love for Us Transcends Our Transgressions	http://media2.ldscdn.org/assets/general-conference/april-1982-general-conference/1982-04-2070-elder-ronald-e-poelman-64k-eng.mp3
1982	04	Barbara B. Smith	Hearts So Similar	http://media2.ldscdn.org/assets/general-womens-meeting/1982-general-womens-meeting/1982-03-7030-barbara-b-smith-64k-eng.mp3
1982	04	Barbara B. Smith	Her Children Arise Up, and Call Her Blessed	http://media2.ldscdn.org/assets/general-conference/april-1982-general-conference/1982-04-6020-barbara-b-smith-64k-eng.mp3
1982	04	James E. Faust	Integrity, the Mother of Many Virtues	http://media2.ldscdn.org/assets/general-conference/april-1982-general-conference/1982-04-4020-elder-james-e-faust-64k-eng.mp3
1982	04	David B. Haight	Jesus Is Our Savior	http://media2.ldscdn.org/assets/general-conference/april-1982-general-conference/1982-04-5070-elder-david-b-haight-64k-eng.mp3
1982	04	L. Tom Perry	Let Us Go Up to the House of God	http://media2.ldscdn.org/assets/general-conference/april-1982-general-conference/1982-04-4040-elder-l-tom-perry-64k-eng.mp3
1982	04	N. Eldon Tanner	Let Us Improve Ourselves	http://media2.ldscdn.org/assets/general-conference/april-1982-general-conference/1982-04-5080-president-n-eldon-tanner-64k-eng.mp3
1982	04	F. Enzio Busche	Love Is the Power That Will Cure the Family	http://media2.ldscdn.org/assets/general-conference/april-1982-general-conference/1982-04-5050-elder-f-enzio-busche-64k-eng.mp3
1982	04	Joseph B. Wirthlin	Pondering Strengthens the Spiritual Life	http://media2.ldscdn.org/assets/general-conference/april-1982-general-conference/1982-04-2050-elder-joseph-b-wirthlin-64k-eng.mp3
1982	04	Victor L. Brown	Priesthood Activation	http://media2.ldscdn.org/assets/general-conference/april-1982-general-conference/1982-04-3020-bishop-victor-l-brown-64k-eng.mp3
1982	04	Marion G. Romney	Priesthood	http://media2.ldscdn.org/assets/general-conference/april-1982-general-conference/1982-04-3050-president-marion-g-romney-64k-eng.mp3
1982	04	Elaine Cannon	Reach for Joy	http://media2.ldscdn.org/assets/general-womens-meeting/1982-general-womens-meeting/1982-03-7020-elaine-a-cannon-64k-eng.mp3
1982	04	Spencer W. Kimball	Remember the Mission of the Church	http://media2.ldscdn.org/assets/general-conference/april-1982-general-conference/1982-04-1010-president-spencer-w-kimball-64k-eng.mp3
1982	04	Thomas S. Monson	Sailing Safely the Seas of Life	http://media2.ldscdn.org/assets/general-conference/april-1982-general-conference/1982-04-4050-elder-thomas-s-monson-64k-eng.mp3
1982	04	Gene R. Cook	Spiritual Guides for Teachers of Righteousness	http://media2.ldscdn.org/assets/general-conference/april-1982-general-conference/1982-04-2060-elder-gene-r-cook-64k-eng.mp3
1982	04	Francis M. Gibbons	Statistical Report 1981	http://media2.ldscdn.org/assets/general-conference/april-1982-general-conference/1982-04-2020-statistical-report-1981-64k-eng.mp3
1982	04	Gordon B. Hinckley	Sustaining of Church Officers	http://media2.ldscdn.org/assets/general-conference/april-1982-general-conference/1982-04-5010-sustaining-of-church-officers-64k-eng.mp3
1982	04	Bruce R. McConkie	The Doctrine of the Priesthood	http://media2.ldscdn.org/assets/general-conference/april-1982-general-conference/1982-04-3010-elder-bruce-r-mcconkie-64k-eng.mp3
1982	04	A. Theodore Tuttle	The First and the Last Words	http://media2.ldscdn.org/assets/general-conference/april-1982-general-conference/1982-04-5030-elder-a-theodore-tuttle-64k-eng.mp3
1982	04	G. Homer Durham	The Future History of the Church	http://media2.ldscdn.org/assets/general-conference/april-1982-general-conference/1982-04-5040-elder-g-homer-durham-64k-eng.mp3
1982	04	Boyd K. Packer	The Gospel—The Foundation for Our Career	http://media2.ldscdn.org/assets/general-conference/april-1982-general-conference/1982-04-6040-elder-boyd-k-packer-64k-eng.mp3
1982	04	Spencer W. Kimball	The Lord Is at the Helm	http://media2.ldscdn.org/assets/general-conference/april-1982-general-conference/1982-04-5090-president-spencer-w-kimball-64k-eng.mp3
1982	04	John H. Groberg	The Power of Family Prayer	http://media2.ldscdn.org/assets/general-conference/april-1982-general-conference/1982-04-4030-elder-john-h-groberg-64k-eng.mp3
1982	04	Marion G. Romney	The Resurrection of Jesus	http://media2.ldscdn.org/assets/general-conference/april-1982-general-conference/1982-04-1020-president-marion-g-romney-64k-eng.mp3
1982	04	J. Richard Clarke	The Value of Work	http://media2.ldscdn.org/assets/general-conference/april-1982-general-conference/1982-04-6010-bishop-j-richard-clarke-64k-eng.mp3
1982	04	Marvin J. Ashton	This Is No Harm	http://media2.ldscdn.org/assets/general-conference/april-1982-general-conference/1982-04-1030-elder-marvin-j-ashton-64k-eng.mp3
1982	04	Gordon B. Hinckley	Tithing:An Opportunity to Prove Our Faithfulness	http://media2.ldscdn.org/assets/general-conference/april-1982-general-conference/1982-04-3040-president-gordon-b-hinckley-64k-eng.mp3
1982	04	Howard W. Hunter	True Greatness	http://media2.ldscdn.org/assets/general-conference/april-1982-general-conference/1982-04-2030-elder-howard-w-hunter-64k-eng.mp3
1982	04	Ezra Taft Benson	Valiant in the Testimony of Jesus	http://media2.ldscdn.org/assets/general-conference/april-1982-general-conference/1982-04-5020-president-ezra-taft-benson-64k-eng.mp3
1982	04	Mark E. Petersen	We Believe in Being Honest	http://media2.ldscdn.org/assets/general-conference/april-1982-general-conference/1982-04-1050-elder-mark-e-petersen-64k-eng.mp3
1982	04	W. Grant Bangerter	What Temples Are For	http://media2.ldscdn.org/assets/general-conference/april-1982-general-conference/1982-04-5060-elder-w-grant-bangerter-64k-eng.mp3
1982	04	Elder LeGrand Richards	What the Gospel Teaches	http://media2.ldscdn.org/assets/general-conference/april-1982-general-conference/1982-04-2080-elder-legrand-richards-64k-eng.mp3
1982	04	Marion G. Romney	Work and Welfare:A Historical Perspective	http://media2.ldscdn.org/assets/general-conference/april-1982-general-conference/1982-04-6050-president-marion-g-romney-64k-eng.mp3
1982	10	C. Frederick Pingel	Activating Young Men of the Aaronic Priesthood	http://media2.ldscdn.org/assets/general-conference/october-1982-general-conference/1982-10-3010-bishop-frederick-pingel-64k-eng.mp3
1982	10	Barbara B. Smith	Application of Welfare Principles in the Home:A Key to Many Family Problems	http://media2.ldscdn.org/assets/general-conference/october-1982-general-conference/1982-10-6020-barbara-b-smith-64k-eng.mp3
1982	10	Robert E. Wells	Be a Friend, a Servant, a Son of the Savior	http://media2.ldscdn.org/assets/general-conference/october-1982-general-conference/1982-10-5030-elder-robert-e-wells-64k-eng.mp3
1982	10	Neal A. Maxwell	Be of Good Cheer	http://media2.ldscdn.org/assets/general-conference/october-1982-general-conference/1982-10-5020-elder-neal-a-maxwell-64k-eng.mp3
1982	10	George P. Lee	Behold My Beloved Son, in Whom I Am Well Pleased	http://media2.ldscdn.org/assets/general-conference/october-1982-general-conference/1982-10-5050-elder-george-p-lee-64k-eng.mp3
1982	10	Mark E. Petersen	Believers and Doers	http://media2.ldscdn.org/assets/general-conference/october-1982-general-conference/1982-10-1050-elder-mark-e-petersen-64k-eng.mp3
1982	10	Howard W. Hunter	Commitment to God	http://media2.ldscdn.org/assets/general-conference/october-1982-general-conference/1982-10-4040-elder-howard-w-hunter-64k-eng.mp3
1982	10	Rex D. Pinegar	Faith—The Force of Life	http://media2.ldscdn.org/assets/general-conference/october-1982-general-conference/1982-10-2040-elder-rex-d-pinegar-64k-eng.mp3
1982	10	L. Tom Perry	For a Bishop Must Be Blameless	http://media2.ldscdn.org/assets/general-conference/october-1982-general-conference/1982-10-2060-elder-l-tom-perry-64k-eng.mp3
1982	10	Ezra Taft Benson	Fundamentals of Enduring Family Relationships	http://media2.ldscdn.org/assets/general-conference/october-1982-general-conference/1982-10-4050-president-ezra-taft-benson-64k-eng.mp3
1982	10	Marion G. Romney	Gratitude and Thanksgiving	http://media2.ldscdn.org/assets/general-conference/october-1982-general-conference/1982-10-4010-president-marion-g-romney-64k-eng.mp3
1982	10	Brother Michael Nicholas	How We Promote Activation	http://media2.ldscdn.org/assets/general-conference/october-1982-general-conference/1982-10-3020-michael-nicholas-64k-eng.mp3
1982	10	Vaughn J. Featherstone	However Faint the Light May Glow	http://media2.ldscdn.org/assets/general-conference/october-1982-general-conference/1982-10-5040-elder-vaughn-j-featherstone-64k-eng.mp3
1982	10	Franklin D. Richards	LDS Hymns—Worshiping with Song	http://media2.ldscdn.org/assets/general-conference/october-1982-general-conference/1982-10-2030-elder-franklin-d-richards-64k-eng.mp3
1982	10	N. Eldon Tanner	Let Us Do As We Have Been Counseled	http://media2.ldscdn.org/assets/general-conference/october-1982-general-conference/1982-10-5070-president-n-eldon-tanner-64k-eng.mp3
1982	10	Rex C. Reeve	Look to God	http://media2.ldscdn.org/assets/general-conference/october-1982-general-conference/1982-10-2050-elder-rex-c-reeve-sr-64k-eng.mp3
1982	10	David B. Haight	Love All	http://media2.ldscdn.org/assets/general-conference/october-1982-general-conference/1982-10-1030-elder-david-b-haight-64k-eng.mp3
1982	10	J. Richard Clarke	My Soul Delighteth in the Scriptures	http://media2.ldscdn.org/assets/general-conference/october-1982-general-conference/1982-10-1040-bishop-j-richard-clarke-64k-eng.mp3
1982	10	Victor L. Brown	Preparation for Tomorrow	http://media2.ldscdn.org/assets/general-conference/october-1982-general-conference/1982-10-6010-bishop-victor-l-brown-64k-eng.mp3
1982	10	H. Burke Peterson	Prepare the Heart of Your Son	http://media2.ldscdn.org/assets/general-conference/october-1982-general-conference/1982-10-3040-bishop-h-burke-peterson-64k-eng.mp3
1982	10	Marvin J. Ashton	Pure Religion	http://media2.ldscdn.org/assets/general-conference/october-1982-general-conference/1982-10-5010-elder-marvin-j-ashton-64k-eng.mp3
1982	10	Gordon B. Hinckley	Reach Out in Love and Kindness	http://media2.ldscdn.org/assets/general-conference/october-1982-general-conference/1982-10-5060-president-gordon-b-hinckley-64k-eng.mp3
1982	10	Robert L. Backman	Revitalizing Aaronic Priesthood Quorums	http://media2.ldscdn.org/assets/general-conference/october-1982-general-conference/1982-10-3030-elder-robert-l-backman-64k-eng.mp3
1982	10	Thomas S. Monson	Run, Boy, Run!	http://media2.ldscdn.org/assets/general-conference/october-1982-general-conference/1982-10-2020-elder-thomas-s-monson-64k-eng.mp3
1982	10	Boyd K. Packer	Scriptures	http://media2.ldscdn.org/assets/general-conference/october-1982-general-conference/1982-10-4020-elder-boyd-k-packer-64k-eng.mp3
1982	10	President Dean Jarman	The Blessings of Family Work Projects	http://media2.ldscdn.org/assets/general-conference/october-1982-general-conference/1982-10-6030-dean-jarman-64k-eng.mp3
1982	10	James E. Faust	The Blessings We Receive As We Meet the Challenges of Economic Stress	http://media2.ldscdn.org/assets/general-conference/october-1982-general-conference/1982-10-6040-elder-james-e-faust-64k-eng.mp3
1982	10	Marion G. Romney	The Celestial Nature of Self-reliance	http://media2.ldscdn.org/assets/general-conference/october-1982-general-conference/1982-10-6050-president-marion-g-romney-64k-eng.mp3
